NO,MOVIE_NM,DRCTR_NM,MAKR_NM,INCME_CMPNY_NM,DISTB_CMPNY_NM,OPN_DE,MOVIE_TY_NM,MOVIE_STLE_NM,NLTY_NM,TOT_SCRN_CO,SALES_PRICE,VIEWNG_NMPR_CO,SEOUL_SALES_PRICE,SEOUL_VIEWNG_NMPR_CO,GENRE_NM,GRAD_NM,MOVIE_SDIV_NM
1643,온천여관 여주인의 서비스,,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,20200502,개봉영화,장편,일본,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
1644,올드 가드 인 런던,,,(주)영화사 안다미로,(주)영화사 안다미로,20200907,개봉영화,장편,영국,1,1000,1,0,0,액션,15세이상관람가,일반영화
1645,올머스트다이,,,(주)컴퍼니엘,(주)컴퍼니엘,20200312,개봉영화,장편,기타,1,1000,1,0,0,공포(호러),청소년관람불가,일반영화
1646,옷 잘 벗는 예쁜 누나 무삭제,김부곤,(주)영화사가을,,(주)영화사가을,20200211,개봉영화,장편,한국,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1647,와이프 렌탈 서비스,사이유키,,,(주)영진크리에이티브,20200923,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1648,와이프 렌탈 서비스 무삭제판,사이유키,,,(주)영진크리에이티브,20201231,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1649,완벽한 몸매:새엄마의 성교육,진 류지,,,(주)영진크리에이티브,20201126,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1650,완벽한 섹스,김레이,P&미디어,,P&미디어,20200716,개봉영화,장편,한국,1,2000,1,2000,1,멜로/로맨스,청소년관람불가,일반영화
1651,완벽한 연애,송정규,(주)나우콘텐츠,,(주)나우콘텐츠,20200908,개봉영화,장편,한국,1,2000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1652,왕게임,정도수,유한회사 영화사 반딧불,,유한회사 영화사 반딧불,20200527,개봉영화,장편,한국,1,5000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1653,왕대륙의 기묘기사,조소구,,(유)조이앤시네마,(유)조이앤시네마,20200430,개봉영화,장편,중국,1,1000,1,0,0,기타,12세이상관람가,독립/예술영화
1654,왕좌의 전쟁: 드래곤 레전드,마크 레스터,,(유)조이앤시네마,(유)조이앤시네마,20200826,개봉영화,장편,미국,1,1000,1,0,0,판타지,15세이상관람가,일반영화
1655,외계인 지구침공,마크 카레트,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,20200507,개봉영화,장편,스페인,1,6000,1,0,0,SF,청소년관람불가,일반영화
1656,외도의 이유 무삭제판,윤준세,(주)영진크리에이티브,,(주)영진크리에이티브,20200908,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1657,외로운 새엄마와 욕탕에서,,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,20200103,개봉영화,장편,일본,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
1658,외로운 숙모님도 나를 원해,,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,20200403,개봉영화,장편,일본,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
1659,욕구불만 사모님,오자키 히로코우지,,(주)플라이어,(주)플라이어,20200825,개봉영화,장편,일본,1,2000,1,0,0,드라마,청소년관람불가,일반영화
1660,욕구불만 아내의 사생활,사노 B사쿠,,,(주)영진크리에이티브,20201231,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1661,욕구불만 유부녀의 스와핑,에도가와 후타로,,(주)영진크리에이티브,(주)영진크리에이티브,20200424,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1662,욕구불만 자매들 : 형부가 출장 간 날,이대길,뷰소프트,,뷰소프트,20200818,개봉영화,장편,한국,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
1663,욕구불만 친구엄마,최민현,(주)영화사가을,,(주)영화사가을,20200612,개봉영화,장편,한국,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1664,욕구불만 친구엄마 무삭제,최민현,(주)영화사가을,,(주)영화사가을,20201021,개봉영화,장편,한국,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1665,욕구해결:풀어주는 여자들,이즈미 류지,,,(주)영진크리에이티브,20201003,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1666,욕망 : 친구의 아내,최찬호,(주)영화사가을,,(주)영화사가을,20201111,개봉영화,장편,한국,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1667,욕망에 눈뜬 여관 아줌마,츠지 코지,,(주)플라이어,(주)플라이어,20200610,개봉영화,장편,일본,1,6000,1,0,0,드라마,청소년관람불가,일반영화
1668,욕정을 받아주는 가정교사,,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,20200103,개봉영화,장편,일본,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
1669,우리 스와핑 할까? 무삭제,한대위,(주)영화사가을,,(주)영화사가을,20200429,개봉영화,장편,한국,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1670,우리 형수님,최성은,(주)영화사히트,,(주)영화사히트,20200609,개봉영화,장편,한국,1,5000,1,0,0,드라마,청소년관람불가,일반영화
1671,우즈벡 사돈처녀,김환,(주)영화사가을,,(주)영화사가을,20201021,개봉영화,장편,한국,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1672,원정녀 1호의 사연 무삭제,최성은,(주)영화사히트,,(주)영화사히트,20200302,개봉영화,장편,한국,1,1000,1,0,0,드라마,청소년관람불가,일반영화
1673,월드 워 Z : 아포칼립스,,,(주)알이디아이스엔터,(주)알이디아이스엔터,20200114,개봉영화,장편,영국,1,1000,1,0,0,공포(호러),15세이상관람가,일반영화
1674,웨이크필드 프로젝트,,,(주)영화사 안다미로,(주)영화사 안다미로,20200608,개봉영화,장편,미국,1,1000,1,0,0,공포(호러),15세이상관람가,일반영화
1675,위로가 필요한 윗집 여자,,,(주)빅콘미디어,(주)빅콘미디어,20200328,개봉영화,장편,일본,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
1676,위에서 완벽한 나의 스페인 여자친구,히무 롯쿠,,,(주)빅콘미디어,20200831,개봉영화,장편,일본,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
1677,위자 크래프트,아론 머티스,,(주)영화사 안다미로,(주)영화사 안다미로,20200720,개봉영화,장편,미국,1,1000,1,0,0,공포(호러),15세이상관람가,일반영화
1678,위험한 과외,리차드 킴,"(주)룬컴퍼니,영화사 산들바람",,(주)액티버스엔터테인먼트,20200911,개봉영화,장편,한국,1,2000,1,2000,1,성인물(에로),청소년관람불가,일반영화
1679,유부녀 렌탈:아내를 드려요,하라다 칸토나,,(주)영진크리에이티브,(주)영진크리에이티브,20200818,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1680,유부녀 여상사와 출장,오자키 히로코우지,,(주)플라이어,(주)플라이어,20200114,개봉영화,장편,일본,1,6000,1,0,0,드라마,청소년관람불가,일반영화
1681,유부녀 집구멍으로 질속배달 택배기사,,,(주)플라이어,(주)플라이어,20200610,개봉영화,장편,일본,1,2000,1,0,0,드라마,청소년관람불가,일반영화
1682,유부녀 팬클럽 무삭제판,윤준세,(주)영진크리에이티브,,(주)영진크리에이티브,20201103,개봉영화,장편,한국,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1683,"유부녀, 배달원에게",시미즈 하지메,,,(주)영진크리에이티브,20200908,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1684,"유부녀, 이웃남자에게",와카마츠 쇼군,,,(주)영진크리에이티브,20200905,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1685,유부녀들 : 남편 바꾸기 무삭제,김진우,(주)영화사가을,,(주)영화사가을,20200423,개봉영화,장편,한국,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1686,유부녀들:대물사냥,코고로 킨다이치,,(주)영진크리에이티브,(주)영진크리에이티브,20200826,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1687,유부녀의 젖은 몸을 보자,,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,20200502,개봉영화,장편,일본,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
1688,유혹 : 친구엄마,최찬호,(주)영화사가을,,(주)영화사가을,20200810,개봉영화,장편,한국,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1689,유혹하는 어린 새엄마,버드맨 텟페이,,(주)영진크리에이티브,(주)영진크리에이티브,20200704,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1690,육덕 여직원과 러브호텔에서...,이시카와 킨,,(주)빅콘미디어,(주)빅콘미디어,20201102,개봉영화,장편,일본,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
1691,육덕녀의 황홀한 서비스,핫시이,,,(주)빅콘미디어,20201201,개봉영화,장편,일본,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
1692,육덕진 외숙모 달래주기,시미즈 하지메,,(주)영진크리에이티브,(주)영진크리에이티브,20200810,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1693,은밀하고 음란한 아내의 헌신,나가에 타카미,,,(주)영진크리에이티브,20200905,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1694,은밀한 서비스,핫시이,,(주)빅콘미디어,(주)빅콘미디어,20200609,개봉영화,장편,일본,1,6000,1,0,0,기타,청소년관람불가,일반영화
1695,음란 며느리,버드맨 텟페이,,(주)영진크리에이티브,(주)영진크리에이티브,20200117,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1696,음란 며느리 무삭제판,버드맨 텟페이,,(주)영진크리에이티브,(주)영진크리에이티브,20200403,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1697,음란 유부녀의 비밀 SNS,아사기리 조,,(주)빅콘미디어,(주)빅콘미디어,20200804,개봉영화,장편,일본,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
1698,음란 택배기사와 거유 사모님,아카츠키 신타로,,,(주)플라이어,20200915,개봉영화,장편,일본,1,6000,1,0,0,드라마,청소년관람불가,일반영화
1699,음란가족:남자 맛보기,이즈미 류지,,(주)영진크리에이티브,(주)영진크리에이티브,20200825,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1700,음란문학선생,,,주식회사 플릭스코,주식회사 플릭스코,20200903,개봉영화,장편,일본,1,6000,1,0,0,드라마,청소년관람불가,일반영화
1701,음란부인의 대실금,,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,20200302,개봉영화,장편,일본,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
1702,음란아내 미망인-조교된 여자,,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,20200403,개봉영화,장편,일본,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
1703,음란주택:노예가 된 아내 무삭제판,한동호,주식회사 플릭스코,,주식회사 플릭스코,20200717,개봉영화,장편,한국,1,6000,1,0,0,드라마,청소년관람불가,일반영화
1704,음란한 과외 선생님,,,(주)플라이어,(주)플라이어,20200610,개봉영화,장편,일본,1,6000,1,0,0,드라마,청소년관람불가,일반영화
1705,음란한 방문 서비스,히이라기 엔부,,(주)영진크리에이티브,(주)영진크리에이티브,20200103,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1706,음란한 시아버지와 며느리,잠파,(주)플라이어,,(주)플라이어,20200716,개봉영화,장편,일본,1,2000,1,0,0,드라마,청소년관람불가,일반영화
1707,음란한 아내의 성욕,,,(주)씨맥스커뮤니케이션즈,(주)씨맥스커뮤니케이션즈,20200417,개봉영화,장편,일본,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
1708,음란한 안드로이드,코메이,,,(주)영진크리에이티브,20201230,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1709,음란한 여사원들,아마엔보 쇼군,,(주)영진크리에이티브,(주)영진크리에이티브,20201105,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1710,음란한 이복누나,"쿠로아카 긴조,사노 B사쿠",,(주)영진크리에이티브,(주)영진크리에이티브,20200221,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1711,음란한 이복누나 무삭제판,"쿠로아카 긴조,사노 B사쿠",,(주)영진크리에이티브,(주)영진크리에이티브,20200623,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1712,음탕한 누나의 성욕 무삭제판,"쿠로아카 긴조,사노 B사쿠",,,(주)영진크리에이티브,20201017,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1713,음탕함에 길들여진 유부녀,아카바네 키쿠지로,,(주)빅콘미디어,(주)빅콘미디어,20200804,개봉영화,장편,일본,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
1714,의붓오빠의 맛,이와나가 스토루네,,,(주)영진크리에이티브,20201003,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1715,이모의유혹3-무삭제판,원명준,스마일컨텐츠,,스마일컨텐츠,20200724,개봉영화,장편,한국,1,5000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1716,이블데드 2020,,,(주)소나무픽쳐스,(주)소나무픽쳐스,20200827,개봉영화,장편,이탈리아,1,2000,1,2000,1,공포(호러),청소년관람불가,일반영화
1717,이비자,,,케이티하이텔(주),케이티하이텔(주),20201008,개봉영화,장편,프랑스,1,6000,1,0,0,코미디,15세이상관람가,독립/예술영화
1718,이쁜 친구엄마도 나를 좋아해,,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,20200403,개봉영화,장편,일본,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
1719,이웃여자:다 보여줄게,시온,,,(주)영진크리에이티브,20201124,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1720,이웃여자의 팬티,진 류지,,(주)영진크리에이티브,(주)영진크리에이티브,20201105,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1721,이웃집 돌싱녀:섹스상담,버드맨 텟페이,,,(주)영진크리에이티브,20201203,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1722,이웃집 명기녀,와카마츠 쇼군,,,(주)영진크리에이티브,20200923,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1723,이웃집 섹스중독녀,이즈미 유스이,,주식회사 미콘,주식회사 미콘,20200408,개봉영화,장편,일본,1,1000,1,1000,1,드라마,청소년관람불가,일반영화
1724,이웃집 여자 스토킹,박은석,(주)씨맥스커뮤니케이션즈,,(주)씨맥스커뮤니케이션즈,20200814,개봉영화,장편,한국,1,2000,1,0,0,드라마,청소년관람불가,일반영화
